t_s,x_m,y_m,z_m,vx_mps,vy_mps,vz_mps,ax_mps2,ay_mps2,az_mps2
771.1000000001068,-691026.2128564906,-1372419.9670037953,6211973.164664178,-1033.0073793922763,-1935.023572392089,-527.4380608646862,2.2462307795644287,4.6265550190572355,-0.8941812207920307
771.2000000001068,-691129.5023641643,-1372613.4462278394,6211920.4163873345,-1032.7814261339352,-1934.5617419616576,-527.5277673032798,2.2731775155984284,4.6098927792605515,-0.9000089485196213
771.3000000001068,-691232.7691417175,-1372806.8793521877,6211867.6591107175,-1032.5527438891565,-1934.1015938362366,-527.6180626543902,2.3007857758768067,4.5929232786853404,-0.9059632197020379
771.4000000001068,-691336.0129129422,-1373000.2665466068,6211814.892774804,-1032.3212689787597,-1933.6431573059203,-527.7089599472203,2.3290054989030686,4.575675306839554,-0.912051252088665
771.5000000001069,-691439.2333955133,-1373193.607983649,6211762.117318728,-1032.0869427893758,-1933.1864587748685,-527.800472904808,2.357785517232888,4.55817800829901,-0.9182794485233402
771.6000000001069,-691542.4303015001,-1373386.9038383618,6211709.332680223,-1031.849711875313,-1932.7315217042603,-527.892615836925,2.3870736797101957,4.540461051508478,-0.9246532339600606
771.7000000001069,-691645.6033378884,-1373580.15428799,6211656.538795561,-1031.6095280534337,-1932.2783665645666,-527.9854035516,2.416816912589771,4.5225542387903435,-0.931177241727498
771.8000000001069,-691748.7522071109,-1373773.3595116748,6211603.735599512,-1031.366348492795,-1931.827010856502,-528.0788512852705,2.446961271924136,4.50448739575006,-0.9378551272673262
771.900000000107,-691851.876607587,-1373966.5196901613,6211550.9230253035,-1031.1201357990487,-1931.3774690854164,-528.1729745770535,2.4774521094508426,4.486290685597513,-0.9446893818668639
772.000000000107,-691954.9762342707,-1374159.635005492,6211498.101004597,-1030.8708580709047,-1930.9297527193823,-528.2677891616439,2.508234221022006,4.467994283184119,-0.9516816120586892
772.100000000107,-692058.0507792012,-1374352.7056407053,6211445.269467471,-1030.6184889548442,-1930.4838702287793,-528.3633108994653,2.5392518524296204,4.449628241125208,-0.9588322602210249
772.200000000107,-692161.0999320617,-1374545.7317795379,6211392.428342417,-1030.3630077004186,-1930.039827071157,-528.4595556136882,2.570448812910497,4.43122262367878,-0.9661404648793527
772.300000000107,-692264.1233807413,-1374738.7136061196,6211339.577556348,-1030.104399192262,-1929.5976257040434,-528.5565389924412,2.601768591557038,4.412807273909172,-0.9736043866721562
772.4000000001071,-692367.1208119002,-1374931.6513046788,6211286.717034618,-1029.842653982107,-1929.157265616375,-528.6542764910226,2.6331544708221752,4.394411796236137,-0.9812209988004994
772.5000000001071,-692470.0919115378,-1375124.545059243,6211233.84670105,-1029.5777682980975,-1928.718743344796,-528.7527831922014,2.6645497186091998,4.3760656146311305,-0.9889860404647405
772.6000000001071,-692573.0363655599,-1375317.3950533478,6211180.96647798,-1029.3097440383851,-1928.2820524934486,-528.8520736991156,2.6958975911821437,4.357797862028438,-0.9968941099939463
772.7000000001071,-692675.9538603455,-1375510.2014697418,6211128.07628631,-1029.038588779861,-1927.84718377239,-528.9521620142002,2.72714143502464,4.339637164955698,-1.0049386881289581
772.8000000001072,-692778.8440833159,-1375702.9644901024,6211075.176045577,-1028.76431575138,-1927.4141250604573,-529.0530614367415,2.7582248731033,4.321611678458494,-1.0131120216099105
772.9000000001072,-692881.7067234959,-1375895.684294754,6211022.265674023,-1028.4869438052401,-1926.9828614366982,-529.1547844185222,2.789091825250628,4.303749132667621,-1.0214052395887117
773.0000000001072,-692984.541472077,-1376088.3610623898,6210969.345088693,-1028.2064973863298,-1926.5533752339236,-529.2573424846593,2.819686671136237,4.286076698915784,-1.0298086097455939
773.1000000001072,-693087.3480229732,-1376280.9949698008,6210916.414205526,-1027.9230064710127,-1926.1256460969148,-529.3607461404714,2.849954424890973,4.268620983928197,-1.0383111657572413
773.2000000001073,-693190.1260733713,-1376473.5861916093,6210863.472939465,-1027.6365065013515,-1925.6996510371378,-529.4650047178108,2.879840746752989,4.251407989065854,-1.0469009401274327
773.3000000001073,-693292.8753242735,-1376666.1349000083,6210810.521204582,-1027.347038321662,-1925.2753644991014,-529.5701263284969,2.9092919896338776,4.234462924066694,-1.0555652668697222
773.4000000001073,-693395.5954810356,-1376858.6412645092,6210757.5589141995,-1027.0546481034246,-1924.8527584523242,-529.6761177711847,2.938255373737107,4.217810276893665,-1.0642904555416943
773.5000000001073,-693498.2862538942,-1377051.1054516989,6210704.585981028,-1026.7593872469145,-1924.4318024437225,-529.7829844196053,2.9666791437175637,4.201473895225444,-1.073061907663129
773.6000000001073,-693600.9473584851,-1377243.527624998,6210651.6023173155,-1026.461312274681,-1924.012463673279,-529.8907301527174,2.9945125890644717,4.185476829296889,-1.0818645358083172
773.7000000001074,-693703.5785163492,-1377435.9079444336,6210598.607834998,-1026.1604847291014,-1923.594707077863,-529.999357326767,3.0217061343130305,4.1698412853272275,-1.0906826704738044
773.8000000001074,-693806.179455431,-1377628.2465664137,6210545.60244585,-1025.8569710478182,-1923.1784954162133,-530.1088666868122,3.048211455460876,4.154588625531424,-1.0994999203828457
773.9000000001074,-693908.7499105588,-1377820.543643517,6210492.58606166,-1025.550842438009,-1922.7637893527565,-530.2192573108437,3.073981506166075,4.139739373929583,-1.1082995217285296
774.0000000001074,-694011.2896239186,-1378012.7993242843,6210439.558594388,-1025.2421747465849,-1922.3505475414272,-530.330526591158,3.098970706922023,4.12531325127722,-1.11706433817662
774.1000000001075,-694113.7983455082,-1378205.0137530253,6210386.519956342,-1024.9310482966246,-1921.9387267025008,-530.442670178479,3.123134950873663,4.111329029546115,-1.125777023844165
774.2000000001075,-694216.275833578,-1378397.187069625,6210333.470060352,-1024.61754775641,-1921.5282817355178,-530.5556819959269,3.1464316329201787,4.097804485352504,-1.1344200232994957
774.3000000001075,-694318.7218550595,-1378589.3194093725,6210280.408819943,-1024.3017619700404,-1921.1191658054302,-530.669554183139,3.1688198447208906,4.0847566386198455,-1.1429756879798236
774.4000000001075,-694421.136185972,-1378781.410902786,6210227.336149516,-1023.9837837874657,-1920.7113304077936,-530.7842771335229,3.190260316476795,4.072201560482183,-1.15142660215414
774.5000000001075,-694523.518611817,-1378973.4616754542,6210174.251964516,-1023.6637099067449,-1920.3047254933335,-530.8998395035699,3.210715544990828,4.060154367469054,-1.1597552802411064
774.6000000001076,-694625.8689279534,-1379165.4718478848,6210121.156181615,-1023.3416406784673,-1919.8992995342996,-531.0162281895712,3.230149848967419,4.048629291353553,-1.167944492771956
774.7000000001076,-694728.1869399528,-1379357.441535361,6210068.048718878,-1023.0176799369513,-1919.4949996350626,-531.1334284021243,3.2485293573681138,4.037639580199302,-1.1759774992234098
774.8000000001076,-694830.4724639409,-1379549.370847812,6210014.929495934,-1022.6919348069936,-1919.0917716182596,-531.2514236894159,3.2658221753068197,4.027197579852321,-1.1838379316023557
774.9000000001076,-694932.7253269142,-1379741.2598896849,6209961.79843414,-1022.3645155018897,-1918.689560119092,-531.3701959884448,3.281998360761058,4.017314757218397,-1.1915099807080898
775.0000000001077,-695034.9453670413,-1379933.1087598358,6209908.655456737,-1022.0355351348412,-1918.2883086668157,-531.4897256855576,3.297029924577078,4.008001676991396,-1.1989783961323157
775.1000000001077,-695137.1324339412,-1380124.9175514183,6209855.500489003,-1021.7051095169742,-1917.8879597836935,-531.6099916676714,3.3108909119605845,3.9992678852265726,-1.2062286725265026
775.2000000001077,-695239.2863889447,-1380316.6863517927,6209802.333458403,-1021.373356952449,-1917.4884550897702,-531.7309714200629,3.323557475231195,3.991122113073063,-1.213247189297428
775.3000000001077,-695341.4071053318,-1380508.4152424363,6209749.154294719,-1021.0403980219278,-1917.0897353610787,-531.8526411055309,3.3350078621860266,3.983572230207759,-1.220021164043892
775.4000000001078,-695443.4944685492,-1380700.104298865,6209695.962930182,-1020.7063553800116,-1916.6917406437285,-531.9749756528718,3.3452224277412266,3.9766251458766018,-1.2265386991200042
775.5000000001078,-695545.5483764078,-1380891.7535905652,6209642.759299588,-1020.3713535363794,-1916.2944103319032,-532.097948845355,3.3541836659410698,3.970286948604332,-1.2327889446166336
775.6000000001078,-695647.5687392565,-1381083.3631809314,6209589.543340413,-1020.0355186468232,-1915.8976832540075,-532.2215334417951,3.3618762157838407,3.964562813052006,-1.23876235447739
775.7000000001078,-695749.5554801372,-1381274.933127216,6209536.3149929,-1019.6989782932225,-1915.5014977692927,-532.3457013162505,3.3682869601748577,3.959457069866185,-1.2444503372526596
775.8000000001078,-695851.5085349152,-1381466.4634804854,6209483.07420015,-1019.3618612547881,-1915.105791840034,-532.4704235092457,3.373404976444846,3.9549732231514656,-1.2498453259465236
775.9000000001079,-695953.4278523882,-1381657.9542855842,6209429.820908198,-1019.0242972979333,-1914.7105031246622,-532.5956703814398,3.3772214868785393,3.9511138515060904,-1.2549413135272391
776.0000000001079,-696055.3133943748,-1381849.4055811104,6209376.555066073,-1018.6864169574122,-1914.3155690697326,-532.7214117719512,3.379729928563875,3.947880736084483,-1.2597335502496754
776.1000000001079,-696157.1651357798,-1382040.8173993982,6209323.276625844,-1018.3483513122204,-1913.920926977445,-532.8476170914898,3.3809260377879853,3.945274930446443,-1.2642183806738638
776.2000000001079,-696258.9830646373,-1382232.189766506,6209269.985542655,-1018.0102317498545,-1913.5265140836432,-532.9742554480861,3.3808077394477594,3.9432966266738405,-1.268393523059497
776.300000000108,-696360.7671821298,-1382423.522702215,6209216.681774754,-1017.6721897643307,-1913.1322676521102,-533.1012957961018,3.3793751150356277,3.9419450622497285,-1.272258115932056
776.400000000108,-696462.5175025902,-1382614.8162200365,6209163.365283496,-1017.3343567268472,-1912.738125071193,-533.2287070712725,3.376630556884748,3.9412187645191485,-1.2758126249528288
776.500000000108,-696564.2340534752,-1382806.0703272293,6209110.03603334,-1016.9968636529536,-1912.3440238992061,-533.3564583210924,3.3725786197445875,3.941115573977881,-1.2790587963527789
776.600000000108,-696665.9168753208,-1382997.2850248164,6209056.6939918315,-1016.6598410028981,-1911.9499019563973,-533.4845188305432,3.367226035332836,3.9416323066680112,-1.2819997267794674
776.700000000108,-696767.5660216758,-1383188.4603076207,6209003.339129574,-1016.3234184458869,-1911.5556974378724,-533.6128582664484,3.360581773448334,3.942765039389782,-1.2846397934478582
776.8000000001081,-696869.1815590101,-1383379.596164304,6208949.971420178,-1015.9877246482083,-1911.1613489485192,-533.7414467892328,3.3526569546647003,3.944509191203691,-1.2869846308595272
776.9000000001081,-696970.7635666055,-1383570.6925774105,6208896.590840216,-1015.6528870549538,-1910.7667955996315,-533.8702551926203,3.3434648823445414,3.946859273126177,-1.289041200651857
777.0000000001081,-697072.3121364211,-1383761.749523424,6208843.19736914,-1015.3190316717393,-1910.3719770938937,-533.9992550293632,3.333020981516294,3.9498089870883293,-1.290817512198989
777.1000000001081,-697173.8273729399,-1383952.7669728294,6208789.79098921,-1014.9862828586504,-1909.9768338022136,-534.1284186950602,3.321342819252022,3.9533512725020152,-1.2923228088757714
777.2000000001082,-697275.3093929929,-1384143.7448901846,6208736.371685401,-1014.6547631078887,-1909.5813068393932,-534.2577195911384,3.30845006101167,3.9574783353580285,-1.293567544779809
777.3000000001082,-697376.7583255615,-1384334.6832341973,6208682.939445292,-1014.3245928464479,-1909.1853381351418,-534.3871322040162,3.294364371684925,3.9621814619729405,-1.2945629423481262
777.4000000001082,-697478.1743115622,-1384525.5819578117,6208629.49425896,-1013.9958902335516,-1908.7888705469984,-534.5166321796081,3.279109476714375,3.9674511237515238,-1.2953212717545068
777.5000000001082,-697579.5575036083,-1384716.4410083068,6208576.036118856,-1013.6687709511049,-1908.3918479103913,-534.6461964583672,3.262711156274744,3.9732771518154157,-1.2958558741948318
777.6000000001083,-697680.9080657525,-1384907.260327394,6208522.565019668,-1013.3433480022965,-1907.9942151166351,-534.7758033544471,3.2451971463147524,3.9796485274555424,-1.2961807195088577
777.7000000001083,-697782.2261732088,-1385098.0398513302,6208469.080958185,-1013.0197315218418,-1907.5959182049,-534.905432602269,3.2265970599818896,3.9865533646641356,-1.29631045274407
777.8000000001083,-697883.5120120569,-1385288.779511035,6208415.583933148,-1012.6980285902999,-1907.1969044437021,-535.035065444996,3.2069423847120317,3.993978991636824,-1.2962604407218132
777.9000000001083,-697984.7657789269,-1385479.479232219,6208362.073945096,-1012.3783430448992,-1906.7971224065725,-535.1646846904134,3.1862664793139435,4.001911991506631,-1.296046609058113
778.0000000001083,-698085.9876806659,-1385670.1389355164,6208308.5509962095,-1012.060775294437,-1906.3965220454006,-535.2942747668077,3.1646044604694534,4.010338115038164,-1.2956853955975485
778.1000000001084,-698187.1779339858,-1385860.7585366282,6208255.015090142,-1011.7454221528052,-1905.9950547835647,-535.423821769533,3.141993150346561,4.019242356297577,-1.2951934477311409
778.2000000001084,-698288.3367650965,-1386051.3379464732,6208201.466231856,-1011.4323766643676,-1905.592673574141,-535.553313456354,3.1184710940566176,4.0286089119015225,-1.2945876223963535
778.3000000001084,-698389.4644093188,-1386241.8770713431,6208147.904427451,-1011.1217279339937,-1905.1893330011842,-535.6827392940123,3.0940783966785617,4.038421093717025,-1.2938851723438816
778.4000000001084,-698490.5611106834,-1386432.3758130735,6208094.329683997,-1010.8135609850317,-1904.7849893553973,-535.8120904908228,3.068856708704159,4.048661590784594,-1.293103257193299
778.5000000001085,-698591.6271215158,-1386622.8340692143,6208040.742009353,-1010.5079565922528,-1904.379600683027,-535.941359945451,3.0428491503680464,4.059312323804748,-1.2922590132799787
778.6000000001085,-698692.6627020019,-1386813.2517332102,6207987.141412008,-1010.204991154958,-1903.9731268906362,-536.0705422934789,3.016100183593718,4.07035428215657,-1.2913695070889637
778.7000000001085,-698793.6681197468,-1387003.6286945925,6207933.527900894,-1009.9047365555339,-1903.5655298265956,-536.1996338468689,2.988655699299332,4.081767867317221,-1.2904513860112752
778.8000000001085,-698894.643649313,-1387193.9648391756,6207879.901485238,-1009.607260015098,-1903.1567733171726,-536.3286325706812,2.9605627729312207,4.093532776457984,-1.2895212275898782
778.9000000001085,-698995.5895717499,-1387384.260049256,6207826.26217438,-1009.3126240009475,-1902.7468232713038,-536.4575380923869,2.9318695538664925,4.105627880196811,-1.2885950738561203
779.0000000001086,-699096.5061741133,-1387574.51420383,6207772.60997762,-1009.0208861043245,-1902.335647741133,-536.5863515854525,2.902625413842565,4.118031519463075,-1.2876883847636036
779.1000000001086,-699197.3937489708,-1387764.7271788043,6207718.944904063,-1008.7320989181788,-1901.923216967411,-536.7150757693397,2.8728806239074918,4.130721261025399,-1.2868161313227149
779.2000000001086,-699298.2525938969,-1387954.8988472235,6207665.266962466,-1008.4463099795429,-1901.5095034889277,-536.8437148117171,2.842686258371636,4.143673978976689,-1.285992586053047
779.3000000001086,-699399.0830109668,-1388145.0290795022,6207611.5761611005,-1008.1635616665044,-1901.0944821716155,-536.9722742865504,2.8120943141390597,4.156866093396921,-1.2852313695472537
779.4000000001087,-699499.8853062303,-1388335.117743658,6207557.8725076085,-1007.883891116715,-1900.6781302702482,-537.1007610856266,2.7811574400390597,4.170273349152655,-1.2845451477912129
779.5000000001087,-699600.6597891902,-1388525.1647055564,6207504.156008883,-1007.6073301784965,-1900.2604275017848,-537.2291833161087,2.7499288320529445,4.1838709788841735,-1.283945818430815
779.6000000001087,-699701.406772266,-1388715.1698291583,6207450.426670945,-1007.3339053503042,-1899.8413560744712,-537.3575502493128,2.718462224582886,4.197633784495065,-1.2834443012243848
779.7000000001087,-699802.1265702603,-1388905.1329767713,6207396.6844988335,-1007.0636377335798,-1899.4209007448856,-537.4858721763536,2.6868117507535345,4.211535956708483,-1.283050491474277
779.8000000001088,-699902.8194998128,-1389095.0540093074,6207342.92949651,-1006.7965430001534,-1898.9990488831293,-537.6141603476077,2.655031791072098,4.225551307898916,-1.2827734695744577
779.9000000001088,-700003.4858788603,-1389284.932786548,6207289.161666764,-1006.5326313753652,-1898.5757904833056,-537.7424268702686,2.62317687447532,4.239653359398008,-1.2826211284837468
780.0000000001088,-700104.1260260879,-1389474.7691674042,6207235.381011136,-1006.2719076252582,-1898.1511182112495,-537.8706845733045,2.5913016492256493,4.25381519598676,-1.2826001970088823
780.1000000001088,-700204.7402603854,-1389664.5630101904,6207181.587529849,-1006.01437104552,-1897.725027444108,-537.9989469096704,2.559460769406301,4.268009640507155,-1.2827164260667625
780.2000000001088,-700305.328900297,-1389854.314172893,6207127.781221754,-1005.7600154713768,-1897.2975162831478,-538.1272278585179,2.5277086824632926,4.282209300433969,-1.282974425702427
780.3000000001089,-700405.8922634798,-1390044.022513447,6207073.9620842775,-1005.5088293090272,-1896.868585584021,-538.2555417948109,2.4960996088327656,4.296386614439758,-1.2833776418111067
780.4000000001089,-700506.4306661589,-1390233.68789001,6207020.130113395,-1005.2607955496102,-1896.4382389602597,-538.3839033868802,2.464687454629492,4.310513904781758,-1.2839285656806887
780.5000000001089,-700606.9444225897,-1390423.3101612392,6206966.2853036,-1005.0158918181012,-1896.0064828030645,-538.5123275079471,2.4335256253823596,4.324563371482253,-1.284628501161641
780.6000000001089,-700707.4338445226,-1390612.8891865707,6206912.427647893,-1004.7740904245336,-1895.573326285963,-538.6408290871126,2.4026669794682443,4.338507179634385,-1.2854775181031561
780.700000000109,-700807.8992406747,-1390802.4248264965,6206858.557137783,-1004.5353584222074,-1895.1387813671374,-538.7694230115678,2.372163749531666,4.352317593291138,-1.2864747783160542
780.800000000109,-700908.3409162071,-1390991.9169428442,6206804.673763291,-1004.2996576746272,-1894.7028627673046,-538.8981240427759,2.3420674522629175,4.365967039482401,-1.2876185355705074
780.900000000109,-701008.7591722097,-1391181.36539905,6206750.777512974,-1004.0669449317547,-1894.2655879592407,-539.026946718682,2.3124286963127787,4.379427980163796,-1.2889059027653982
781.000000000109,-701109.1543051935,-1391370.770060436,6206696.868373947,-1003.8371719353645,-1893.8269771712717,-539.155905223329,2.283297118264094,4.392673133404652,-1.2903329683459128
781.100000000109,-701209.5266065968,-1391560.1307944844,6206642.946331929,-1003.6102855081018,-1893.3870533325596,-539.2850133123512,2.2547214379290486,4.4056755606995,-1.2918951921156367
781.2000000001091,-701309.8763622951,-1391749.4474711027,6206589.011371285,-1003.3862276477786,-1892.9458420591316,-539.4142842617522,2.226749240070438,4.418408643686139,-1.2935871258375087
781.3000000001091,-701410.2038521264,-1391938.7199628963,6206535.063475077,-1003.1649356600876,-1892.5033716038222,-539.5437307375188,2.199426843434435,4.430846183092983,-1.2954024132338202
781.4000000001091,-701510.5093494272,-1392127.9481454236,6206481.102625137,-1002.9463422790916,-1892.0596728225128,-539.673364744399,2.1727993444063323,4.442962369646593,-1.2973341858005831
781.5000000001091,-701610.7931205822,-1392317.131897461,6206427.128802128,-1002.7303757912063,-1891.6147791298927,-539.803197574679,2.146910500595221,4.454731987787124,-1.2993749231091443
781.6000000001092,-701711.0554245855,-1392506.2711012496,6206373.141985622,-1002.5169601789725,-1891.1687264249551,-539.9332397290209,2.121802628971154,4.466130386570179,-1.3015164993700405
781.7000000001092,-701811.2965126181,-1392695.365642746,6206319.142154182,-1002.3060152654119,-1890.7215530525784,-540.063500874553,2.0975165680273227,4.477133532052568,-1.3037503696975128
781.8000000001092,-701911.5166276386,-1392884.4154118602,6206265.129285447,-1002.0974568653669,-1890.2732997185444,-540.1939898029605,2.074091587563868,4.4877181819152865,-1.3060675701117803
781.9000000001092,-702011.7160039912,-1393073.4203026898,6206211.103356222,-1001.8911969478991,-1889.8240094161952,-540.3247143885754,2.0515654090548763,4.497861809793563,-1.3084589038035555
782.0000000001093,-702111.8948670282,-1393262.3802137435,6206157.06434257,-1001.6871437835558,-1889.3737273565855,-540.4556815837212,2.029974074683985,4.507542599456086,-1.3109150109809637
782.1000000001093,-702212.053432748,-1393451.2950481612,6206103.012219905,-1001.4852021329622,-1888.9225008963037,-540.5868973907717,2.0093518163771455,4.5167396543525875,-1.313426275737285
782.2000000001093,-702312.1919074549,-1393640.164713923,6206048.946963091,-1001.2852734202803,-1888.4703794257148,-540.7183668388687,1.989731172215104,4.525433003434608,-1.3159831054500009
782.3000000001093,-702412.310487432,-1393828.9891240464,6205994.868546537,-1001.0872558985191,-1888.0174142956166,-540.8500940118618,1.9711428991275919,4.5336035662320375,-1.3185759307807943
782.4000000001093,-702512.4093586346,-1394017.768196782,6205940.776944289,-1000.8910448404547,-1887.5636587124682,-540.982082025025,1.953615894307301,4.541233368215775,-1.3211952988055324
782.5000000001094,-702612.4886964002,-1394206.501855789,6205886.672130132,-1000.6965327196575,-1887.1091676219733,-541.1143330716229,1.9371771748400448,4.54830543603531,-1.3238320825618475
782.6000000001094,-702712.5486651786,-1394395.1900303066,6205832.554077675,-1000.5036094054866,-1886.653997625261,-541.2468484415374,1.9218517787517335,4.554803785865817,-1.3264772482207658
782.7000000001094,-702812.5894182813,-1394583.8326553141,6205778.422760444,-1000.3121623639071,-1886.1982068647999,-541.3796285212671,1.907662846496258,4.560713656244488,-1.3291222276157375
782.8000000001094,-702912.6110976514,-1394772.4296716796,6205724.27815197,-1000.1220768361873,-1885.7418548940118,-541.5126728870606,1.894631591857343,4.566021409116373,-1.3317590346556853
782.9000000001095,-703012.6138336486,-1394960.981026293,6205670.120225866,-999.9332360455355,-1885.2850025829764,-541.6459803281983,1.8827771622444782,4.570714553117439,-1.3343798927954063
783.0000000001095,-703112.5977448606,-1395149.4866721963,6205615.948955905,-999.7455214037383,-1884.827711983388,-541.7795488656197,1.872116734738399,4.574781918197556,-1.3369777472681024
783.1000000001095,-703212.5629379294,-1395337.9465686898,6205561.764316093,-999.5588126985878,-1884.3700461993367,-541.913375877652,1.8626654811664907,4.578213469355983,-1.3395462650802665
783.2000000001095,-703312.5095074003,-1395526.3606814363,6205507.566280729,-999.3729883075049,-1883.9120692895167,-542.0474581186359,1.854436472057306,4.581000487085116,-1.3420795323324133
783.3000000001095,-703412.437535591,-1395714.7289825478,6205453.354824469,-999.1879254041762,-1883.4538461019195,-542.1817917841186,1.8474407319435278,4.583135596474317,-1.344572496599575
783.4000000001096,-703512.3470924812,-1395903.0514506567,6205399.129922372,-999.0035001611161,-1882.9954421702216,-542.3163726179558,1.8416872277153193,4.584612557663471,-1.3470209436482385
783.5000000001096,-703612.2382356232,-1396091.328070982,6205344.891549946,-998.8195879586331,-1882.5369235903866,-542.4511959728483,1.8371828802618582,4.585426556875612,-1.3494213577356846
783.6000000001096,-703712.111010073,-1396279.558835375,6205290.639683178,-998.6360635850637,-1882.0783568588463,-542.586256889503,1.8339325586556847,4.585574183145221,-1.3517710613083747
783.7000000001096,-703811.9654483403,-1396467.7437423537,6205236.374298568,-998.4528014469018,-1881.6198087537573,-542.72155018511,1.8319389753737978,4.58505324786311,-1.354068261570352
783.8000000001097,-703911.8015703624,-1396655.8827971257,6205182.095373141,-998.2696757899888,-1881.1613462092735,-542.8570705418172,1.8312027998025926,4.5838629768673895,-1.3563119573509865
783.9000000001097,-704011.6193834983,-1396843.9760115957,6205127.8028844595,-998.0865608869412,-1880.7030361583836,-542.9928125765803,1.831722684436424,4.582003952234667,-1.3585019856688272
784.0000000001097,-704111.4188825398,-1397032.0234043575,6205073.496810625,-997.9033312531014,-1880.2449454188263,-543.128770938951,1.8334951571877507,4.579477990043966,-1.3606391148632928
784.1000000001097,-704211.200049749,-1397220.0250006795,6205019.177130272,-997.7198618555036,-1879.7871405603746,-543.264940399553,1.8365146592249546,4.576288349924294,-1.3627249980336587
784.2000000001098,-704310.962854911,-1397407.9808324696,6204964.843822545,-997.5360283212564,-1879.3296877488413,-543.4013159385578,1.8407735769865574,4.572439641922398,-1.3647620799016829
784.3000000001098,-704410.7072554133,-1397595.8909382294,6204910.496867084,-997.3517071401062,-1878.87265263199,-543.5378928155334,1.846262329489867,4.5679377508327965,-1.3667535269629827
784.4000000001098,-704510.433196339,-1397783.7553629961,6204856.136243982,-997.1667758553583,-1878.4161001986745,-543.6746666439504,1.8529692868459386,4.562789900226207,-1.3687033904707575
784.5000000001098,-704610.1406105844,-1397971.5741582692,6204801.761933755,-996.9811132827369,-1877.9600946519445,-543.8116334936276,1.8608807324194774,4.557004605884559,-1.370616559869661
784.6000000001098,-704709.8294189957,-1398159.3473819266,6204747.3739172835,-996.7945997088743,-1877.5046992774974,-543.9487899559244,1.8699810054376098,4.550591664153774,-1.3724984601136903
784.7000000001099,-704809.4995305262,-1398347.0750981248,6204692.972175764,-996.6071170816493,-1877.0499763191135,-544.0861331856504,1.880252457339252,4.5435620937474726,-1.3743552146476363
784.8000000001099,-704909.150842412,-1398534.7573771905,6204638.556690646,-996.4185492174064,-1876.5959868587477,-544.223660998854,1.8916754226655959,4.53592811827331,-1.3761936686924228
784.9000000001099,-705008.7832403698,-1398722.3942954966,6204584.127443564,-996.2287819971161,-1876.1427906954586,-544.361371919389,1.9042283529405712,4.527703247729385,-1.378021063282204
785.0000000001099,-705108.3965988115,-1398909.9859353297,6204529.684416262,-996.0377035468182,-1875.6904462092016,-544.4992652115105,1.917887816670846,4.518902150446247,-1.3798452448096714
785.10000000011,-705207.9907810792,-1399097.5323847386,6204475.227590522,-995.8452044337819,-1875.2390102653692,-544.6373409683509,1.9326284877014512,4.509540559954642,-1.3816744321948404
785.20000000011,-705307.5656396983,-1399285.0337373829,6204420.756948069,-995.6511778492778,-1874.7885380972104,-544.7756000979496,1.9484231743252967,4.499635350655467,-1.3835171470409742
785.30000000011,-705407.1210166491,-1399472.490092358,6204366.272470502,-995.4555197989167,-1874.339083195238,-544.9140443977592,1.9652428512922677,4.489204433045987,-1.3853823067617246
785.40000000011,-705506.6567436581,-1399659.901554022,6204311.774139189,-995.2581292790193,-1873.890697210601,-545.052676559302,1.983056741299951,4.478266742078295,-1.387278852052671
785.50000000011,-705606.1726425049,-1399847.2682318003,6204257.26193519,-995.0589084506566,-1873.443429846822,-545.1915001681698,2.0018323673856453,4.4668421731308925,-1.3892159331581093
785.6000000001101,-705705.6685253483,-1400034.5902399914,6204202.7358391555,-994.857762805542,-1872.9973287759747,-545.3305197459337,2.0215355849348904,4.454951587830589,-1.3912026770404073
785.7000000001101,-705805.1441950661,-1400221.8676975556,6204148.195831241,-994.6546013336696,-1872.5524395292557,-545.4697407035779,2.042130514745499,4.442616680169194,-1.3932482339438608
785.8000000001101,-705904.5994456151,-1400409.1007278974,6204093.641891015,-994.4493367025929,-1872.1088054399406,-545.6091693927225,2.063579723470738,4.429859900844933,-1.3953617075454996
785.9000000001101,-706004.0340624066,-1400596.2894586436,6204039.0739973625,-994.2418853889753,-1871.6664675490865,-545.7488130450871,2.0858443807800118,4.4167045969494625,-1.397551712579139
786.0000000001102,-706103.4478226929,-1400783.4340214073,6203984.492128406,-994.0321678264368,-1871.2254645205505,-545.8886797352384,2.108884046901469,4.403174784963675,-1.3998266309490874
786.1000000001102,-706202.840495972,-1400970.5345515478,6203929.896261415,-993.820108579595,-1870.7858325920936,-546.028778371277,2.1326568152279304,4.389295063445072,-1.4021946582940013
786.2000000001102,-706302.2118444089,-1401157.5911879258,6203875.286372731,-993.6056364633911,-1870.3476055078613,-546.1691186668972,2.1571195917193435,4.375090630490064,-1.4046634314572874
786.3000000001102,-706401.5616232647,-1401344.6040726495,6203820.662437682,-993.388684661251,-1869.9108144659954,-546.3097110575685,2.182227981392161,4.360587307017031,-1.4072399353599605
786.4000000001103,-706500.8895813412,-1401531.573350819,6203766.02443052,-993.1691908671125,-1869.4754880464577,-546.4505666539693,2.207936349440227,4.345811437813302,-1.4099306426939142
786.5000000001103,-706600.1954614382,-1401718.4991702589,6203711.372324351,-992.9470973913628,-1869.0416521784325,-546.5916971861074,2.2341979376495296,4.330789583035691,-1.41274130437491
