epoch_utc,x_km,y_km,z_km,vx_kmps,vy_kmps,vz_kmps,ax_kmps2,ay_kmps2,az_kmps2,ax_g,ay_g,az_g,nis,did_update,R_inflation,R_floor_std_m,Nsats,beta_min_deg,beta_mean_deg,condA
2025-01-01T00:01:43.000000Z,3697.226492458843,1708.3035094162838,4993.368431444178,-2.2721900269610225,-3.047445178965954,1.8697310470056443,0.00014616785679626675,-0.006494813778342667,-0.0007933546753475396,0.014904973339138925,-0.6622866910048454,-0.08089966250937268,0.7075470902573723,True,1.0,100.0,8,,,
2025-01-01T00:01:44.000000Z,3694.924812312843,1705.2573859694892,4995.20911083756,-2.2840198813417207,-3.05229969917941,1.8573395279562723,-0.0022803331632260306,-0.006207234355024402,-0.003141110126460624,-0.23252926975328278,-0.6329617509571976,-0.32030409227010487,0.1148460082845432,True,1.0,100.0,8,,,
2025-01-01T00:01:45.000000Z,3692.6308154664416,1702.2159286449921,4997.044798252619,-2.289750750619758,-3.0528771096434686,1.8460337631019592,-0.0029525569572091816,-0.005071533655794111,-0.004801008297675264,-0.30107701990069813,-0.5171525093476479,-0.489566599978103,0.0449147546514224,True,1.0,100.0,8,,,
2025-01-01T00:01:46.000000Z,3690.322169408352,1699.2290201574801,4998.84890742869,-2.299326315658716,-3.02995974205679,1.8253031811155445,-0.004203722413619439,0.0006460315629887112,-0.008009452113439694,-0.42866039000264505,0.06587688588750605,-0.8167368177144788,0.4449293622587583,True,1.0,100.0,8,,,
2025-01-01T00:01:47.000000Z,3688.0241114809414,1696.18169343769,5000.695327909779,-2.3023786986758012,-3.0364973930662758,1.827559556004147,-0.0040150102100781045,-0.0008120272181916105,-0.005911749461013807,-0.40941710064885606,-0.0828037319769351,-0.6028306772459308,0.06553309016503775,True,1.0,100.0,8,,,
2025-01-01T00:01:48.000000Z,3685.6541905497984,1693.1731528544417,5002.472712891301,-2.33296508228087,-3.0260656569995117,1.802712875861068,-0.009402759783356234,0.0014123690279257747,-0.009707066686951964,-0.9588146597825185,0.14402155964837887,-0.9898453281142862,0.48347470640938045,True,1.0,100.0,8,,,
2025-01-01T00:01:49.000000Z,3683.3535291553626,1690.1223344358748,5004.270654021429,-2.3272318641489136,-3.034978661049402,1.7927222992440968,-0.006306590578415961,-0.0006810283482467736,-0.00983079425590205,-0.6430932661424605,-0.06944556482048136,-1.0024620289193609,0.13973823415573233,True,1.0,100.0,8,,,
2025-01-01T00:01:50.000000Z,3681.0073763045925,1687.0912274880127,5006.0592662956105,-2.340021151694142,-3.0339880538031094,1.7833373615352923,-0.007639624337721559,-0.0003498674885220728,-0.009715557744778204,-0.7790248798235442,-0.035676555043982684,-0.9907111750473612,0.018992663218852235,True,1.0,100.0,8,,,
2025-01-01T00:01:51.000000Z,3678.6682554481836,1684.0483010258647,5007.896616958818,-2.346130861314366,-3.0377560403380244,1.797811406748372,-0.007409219388737445,-0.0010133083881129787,-0.004744630889911345,-0.7555301136205987,-0.10332869921053353,-0.4838177043038494,0.2519531551366147,True,1.0,100.0,8,,,
2025-01-01T00:01:52.000000Z,3676.327416695333,1680.9829210608566,5009.685400927414,-2.3498978763944187,-3.0499147483413402,1.790192958490204,-0.006672360604072516,-0.003304045767295337,-0.00536443761628089,-0.6803914286807948,-0.3369189037332154,-0.5470204010830293,0.061756134547731066,True,1.0,100.0,8,,,
2025-01-01T00:01:53.000000Z,3673.9541043117815,1677.941942533613,5011.432785864176,-2.364541069096591,-3.049044813517303,1.7684612378243623,-0.0082530034027128,-0.0024838836582099385,-0.008703125661029352,-0.8415721375508253,-0.25328564374276014,-0.8874718340135879,0.14308813294989411,True,1.0,100.0,8,,,
