epoch_utc,meas_gen_epoch_utc,tri_ready_epoch_utc,age_transport_ms,proc_latency_ms,photon_ms,photon_policy,age_total_ms,leader_id,best_ground,t_first_arrive_leader_s,t_last_arrive_leader_s,t_publish_s,n_sats_req,n_sats_used,sats_requested,sats_used,run_id,target,path_down
2025-01-01T00:00:34.000000Z,2025-01-01T00:00:34.000000Z,2025-01-01T00:00:34.042274Z,42.27423667907715,15.0,27.7842987764167,max,70.05853545549385,LEO_P5_S3,gs7,1735689634.0,1735689634.014065,1735689634.0422742,7,2,"LEO_P5_S3,LEO_P5_S4,LEO_P6_S2,LEO_P6_S3,LEO_P6_S4,LEO_P7_S2,LEO_P7_S3","LEO_P5_S3,LEO_P5_S4",20251025T211158Z,HGV_330,LEO_P5_S3->gs7
2025-01-01T00:00:35.000000Z,2025-01-01T00:00:35.000000Z,2025-01-01T00:00:35.042283Z,42.28377342224121,15.0,27.798848233249945,max,70.08262165549115,LEO_P5_S3,gs7,1735689635.0,1735689635.0140626,1735689635.0422838,7,2,"LEO_P5_S3,LEO_P5_S4,LEO_P6_S2,LEO_P6_S3,LEO_P6_S4,LEO_P7_S2,LEO_P7_S3","LEO_P5_S3,LEO_P5_S4",20251025T211158Z,HGV_330,LEO_P5_S3->gs7
2025-01-01T00:00:36.000000Z,2025-01-01T00:00:36.000000Z,2025-01-01T00:00:36.042293Z,42.29307174682617,15.0,27.813413031355992,max,70.10648477818216,LEO_P5_S3,gs7,1735689636.0,1735689636.0140603,1735689636.042293,7,2,"LEO_P5_S3,LEO_P5_S4,LEO_P6_S2,LEO_P6_S3,LEO_P6_S4,LEO_P7_S2,LEO_P7_S3","LEO_P5_S3,LEO_P5_S4",20251025T211158Z,HGV_330,LEO_P5_S3->gs7
2025-01-01T00:00:37.000000Z,2025-01-01T00:00:37.000000Z,2025-01-01T00:00:37.042302Z,42.302846908569336,15.0,27.82799310785174,max,70.13084001642108,LEO_P5_S3,gs7,1735689637.0,1735689637.014058,1735689637.0423028,7,2,"LEO_P5_S3,LEO_P5_S4,LEO_P6_S2,LEO_P6_S3,LEO_P6_S4,LEO_P7_S2,LEO_P7_S3","LEO_P5_S3,LEO_P5_S4",20251025T211158Z,HGV_330,LEO_P5_S3->gs7
2025-01-01T00:00:38.000000Z,2025-01-01T00:00:38.000000Z,2025-01-01T00:00:38.042312Z,42.3123836517334,15.0,27.842588399990042,max,70.15497205172343,LEO_P5_S3,gs7,1735689638.0,1735689638.0140557,1735689638.0423124,7,2,"LEO_P5_S3,LEO_P5_S4,LEO_P6_S2,LEO_P6_S3,LEO_P6_S4,LEO_P7_S2,LEO_P7_S3","LEO_P5_S3,LEO_P5_S4",20251025T211158Z,HGV_330,LEO_P5_S3->gs7
2025-01-01T00:00:39.000000Z,2025-01-01T00:00:39.000000Z,2025-01-01T00:00:39.042321Z,42.32192039489746,15.0,27.857198845159484,max,70.17911924005695,LEO_P5_S3,gs7,1735689639.0,1735689639.0140533,1735689639.042322,7,2,"LEO_P5_S3,LEO_P5_S4,LEO_P6_S2,LEO_P6_S3,LEO_P6_S4,LEO_P7_S2,LEO_P7_S3","LEO_P5_S3,LEO_P5_S4",20251025T211158Z,HGV_330,LEO_P5_S3->gs7
2025-01-01T00:00:40.000000Z,2025-01-01T00:00:40.000000Z,2025-01-01T00:00:40.042331Z,42.331695556640625,15.0,27.871824380884146,max,70.20351993752477,LEO_P5_S3,gs7,1735689640.0,1735689640.0140512,1735689640.0423317,7,2,"LEO_P5_S3,LEO_P5_S4,LEO_P6_S2,LEO_P6_S3,LEO_P6_S4,LEO_P7_S2,LEO_P7_S3","LEO_P5_S3,LEO_P5_S4",20251025T211158Z,HGV_330,LEO_P5_S3->gs7
2025-01-01T00:00:41.000000Z,2025-01-01T00:00:41.000000Z,2025-01-01T00:00:41.042341Z,42.34123229980469,15.0,27.886464944823505,max,70.22769724462819,LEO_P5_S3,gs7,1735689641.0,1735689641.0140488,1735689641.0423412,7,2,"LEO_P5_S3,LEO_P5_S4,LEO_P6_S2,LEO_P6_S3,LEO_P6_S4,LEO_P7_S2,LEO_P7_S3","LEO_P5_S3,LEO_P5_S4",20251025T211158Z,HGV_330,LEO_P5_S3->gs7
2025-01-01T00:00:42.000000Z,2025-01-01T00:00:42.000000Z,2025-01-01T00:00:42.042351Z,42.35100746154785,15.0,27.90112047477216,max,70.25212793632001,LEO_P5_S3,gs7,1735689642.0,1735689642.0140467,1735689642.042351,7,2,"LEO_P5_S3,LEO_P5_S4,LEO_P6_S2,LEO_P6_S3,LEO_P6_S4,LEO_P7_S2,LEO_P7_S3","LEO_P5_S3,LEO_P5_S4",20251025T211158Z,HGV_330,LEO_P5_S3->gs7
2025-01-01T00:00:43.000000Z,2025-01-01T00:00:43.000000Z,2025-01-01T00:00:43.042360Z,42.360782623291016,15.0,27.915790908659666,max,70.27657353195067,LEO_P5_S3,gs7,1735689643.0,1735689643.0140443,1735689643.0423608,7,2,"LEO_P5_S3,LEO_P5_S4,LEO_P6_S2,LEO_P6_S3,LEO_P6_S4,LEO_P7_S2,LEO_P7_S3","LEO_P5_S3,LEO_P5_S4",20251025T211158Z,HGV_330,LEO_P5_S3->gs7
